ano,sigla_uf,id_municipio,produto,area_plantada,area_colhida,quantidade_produzida,rendimento_medio_producao,valor_producao,Nome_Município
2022,PR,4121703,Batata-inglesa,2.0,2.0,40.0,20000.0,60.0,Reserva
2022,MG,3146701,Batata-inglesa,2.0,2.0,50.0,25000.0,75.0,Palma
2022,PR,4105409,Batata-inglesa,2.0,2.0,16.0,8000.0,31.0,Chopinzinho
2022,MG,3114501,Batata-inglesa,2.0,2.0,60.0,30000.0,90.0,Carmópolis de Minas
2022,MG,3140704,Batata-inglesa,2.0,2.0,55.0,27500.0,109.0,Mateus Leme
2022,MG,3124203,Batata-inglesa,2.0,2.0,50.0,25000.0,75.0,Espera Feliz
2022,PR,4103156,Batata-inglesa,2.0,2.0,22.0,11000.0,26.0,Bom Jesus do Sul
2022,SP,3543006,Batata-inglesa,2.0,2.0,50.0,25000.0,50.0,Ribeirão Branco
2022,MG,3133501,Batata-inglesa,2.0,2.0,60.0,30000.0,90.0,Itapecerica
2022,PR,4106902,Batata-inglesa,2.0,2.0,39.0,19500.0,90.0,Curitiba
2022,PR,4119004,Batata-inglesa,2.0,2.0,22.0,11000.0,22.0,Pérola d'Oeste
2022,MG,3121258,Batata-inglesa,2.0,2.0,60.0,30000.0,98.0,Delta
2022,PR,4119806,Batata-inglesa,2.0,2.0,22.0,11000.0,22.0,Planalto
2022,MG,3112505,Batata-inglesa,2.0,2.0,60.0,30000.0,105.0,Capim Branco
2022,MG,3108800,Batata-inglesa,2.0,2.0,60.0,30000.0,120.0,Braúnas
2022,MG,3135050,Batata-inglesa,2.0,2.0,60.0,30000.0,105.0,Jaíba
2022,MG,3120201,Batata-inglesa,2.0,2.0,60.0,30000.0,90.0,Cristais
2022,MG,3134608,Batata-inglesa,2.0,2.0,60.0,30000.0,92.0,Jaboticatubas
2022,MG,3121209,Batata-inglesa,2.0,2.0,60.0,30000.0,87.0,Delfinópolis
2022,PR,4115408,Batata-inglesa,2.0,2.0,22.0,11000.0,26.0,Marmeleiro
2022,PR,4122800,Batata-inglesa,2.0,2.0,22.0,11000.0,26.0,Salgado Filho
2022,MG,3157252,Batata-inglesa,3.0,3.0,75.0,25000.0,151.0,Santa Bárbara do Leste
2022,MG,3139409,Batata-inglesa,3.0,3.0,78.0,26000.0,144.0,Manhuaçu
2022,PR,4107207,Batata-inglesa,3.0,3.0,33.0,11000.0,40.0,Dois Vizinhos
2022,MG,3153806,Batata-inglesa,3.0,3.0,90.0,30000.0,143.0,Queluzito
2022,MG,3101631,Batata-inglesa,3.0,3.0,90.0,30000.0,153.0,Alfredo Vasconcelos
2022,MG,3138500,Batata-inglesa,4.0,4.0,80.0,20000.0,116.0,Liberdade
2022,MG,3104106,Batata-inglesa,4.0,4.0,128.0,32000.0,192.0,Arceburgo
2022,MG,3127404,Batata-inglesa,4.0,4.0,128.0,32000.0,192.0,Gonçalves
2022,PR,4108403,Batata-inglesa,4.0,4.0,44.0,11000.0,53.0,Francisco Beltrão
2022,MG,3152105,Batata-inglesa,4.0,4.0,120.0,30000.0,180.0,Ponte Nova
2022,MG,3167608,Batata-inglesa,5.0,5.0,130.0,26000.0,233.0,Simonésia
2022,SP,3517604,Batata-inglesa,5.0,5.0,150.0,30000.0,150.0,Guapiara
2022,MG,3165404,Batata-inglesa,5.0,5.0,150.0,30000.0,225.0,Sapucaí-Mirim
2022,MG,3141207,Batata-inglesa,5.0,5.0,150.0,30000.0,300.0,Matutina
2022,SP,3537800,Batata-inglesa,5.0,5.0,114.0,22800.0,188.0,Piedade
2022,MG,3127388,Batata-inglesa,5.0,5.0,125.0,25000.0,188.0,Goianá
2022,SP,3556354,Batata-inglesa,5.0,5.0,108.0,21600.0,184.0,Vargem
2022,MG,3149705,Batata-inglesa,5.0,5.0,125.0,25000.0,197.0,Perdigão
2022,MG,3147402,Batata-inglesa,5.0,5.0,150.0,30000.0,211.0,Paraopeba
2022,MG,3120409,Batata-inglesa,6.0,6.0,126.0,21000.0,183.0,Cristiano Otoni
2022,MG,3140407,Batata-inglesa,7.0,7.0,189.0,27000.0,416.0,Marmelópolis
2022,MG,3102902,Batata-inglesa,8.0,8.0,200.0,25000.0,347.0,Antônio Carlos
2022,MG,3108404,Batata-inglesa,8.0,8.0,280.0,35000.0,417.0,Botelhos
2022,MG,3134509,Batata-inglesa,8.0,8.0,228.0,28500.0,364.0,Itutinga
2022,MG,3108909,Batata-inglesa,8.0,8.0,240.0,30000.0,524.0,Brazópolis
2022,MG,3155504,Batata-inglesa,1800.0,1800.0,69600.0,38667.0,126159.0,Rio Paranaíba
2022,MG,3131505,Batata-inglesa,1800.0,1800.0,62000.0,34444.0,104164.0,Ipuiúna
2022,MG,3168101,Batata-inglesa,1800.0,1800.0,54850.0,30472.0,95103.0,Tapira
2022,PR,4118600,Batata-inglesa,265.0,265.0,7235.0,27302.0,10853.0,Paula Freitas
2022,MG,3129608,Batata-inglesa,10.0,10.0,300.0,30000.0,525.0,Ibiaí
2022,MG,3168200,Batata-inglesa,10.0,10.0,320.0,32000.0,480.0,Tapiraí
2022,SP,3513603,Batata-inglesa,10.0,10.0,300.0,30000.0,540.0,Cunha
2022,MG,3148004,Batata-inglesa,10.0,10.0,350.0,35000.0,700.0,Patos de Minas
2022,MG,3122801,Batata-inglesa,10.0,10.0,245.0,24500.0,386.0,Dom Viçoso
2022,MG,3118304,Batata-inglesa,13.0,13.0,380.0,29231.0,731.0,Conselheiro Lafaiete
2022,PR,4110706,Batata-inglesa,270.0,270.0,7860.0,29111.0,12879.0,Irati
2022,PR,4110102,Batata-inglesa,270.0,270.0,8214.0,30422.0,13404.0,Imbituva
2022,PR,4100301,Batata-inglesa,15.0,15.0,383.0,25533.0,512.0,Agudos do Sul
2022,SP,3532009,Batata-inglesa,15.0,15.0,300.0,20000.0,522.0,Morungaba
2022,PR,4120606,Batata-inglesa,15.0,15.0,307.0,20467.0,373.0,Prudentópolis
2022,MG,3162302,Batata-inglesa,15.0,15.0,420.0,28000.0,735.0,São João da Mata
2022,PR,4124053,Batata-inglesa,15.0,15.0,250.0,16667.0,400.0,Santa Terezinha de Itaipu
2022,PR,4104204,Batata-inglesa,1040.0,1040.0,23896.0,22977.0,36862.0,Campo Largo
2022,MG,3132404,Batata-inglesa,18.0,18.0,480.0,26667.0,936.0,Itajubá
2022,MG,3108305,Batata-inglesa,18.0,18.0,585.0,32500.0,1175.0,Borda da Mata
2022,MG,3124401,Batata-inglesa,275.0,275.0,7275.0,26455.0,10798.0,Espírito Santo do Dourado
2022,SP,3508009,Batata-inglesa,275.0,275.0,11000.0,40000.0,16885.0,Buri
2022,SP,3508702,Batata-inglesa,20.0,20.0,500.0,25000.0,943.0,Caconde
2022,MG,3169059,Batata-inglesa,20.0,20.0,600.0,30000.0,960.0,Tocos do Moji
2022,MG,3166907,Batata-inglesa,20.0,20.0,600.0,30000.0,624.0,Serrania
2022,MG,3127602,Batata-inglesa,20.0,20.0,700.0,35000.0,1015.0,Gouveia
2022,MG,3129202,Batata-inglesa,20.0,20.0,600.0,30000.0,900.0,Heliodora
2022,MG,3133006,Batata-inglesa,20.0,20.0,500.0,25000.0,725.0,Itamonte
2022,PR,4109401,Batata-inglesa,3350.0,3350.0,118560.0,35391.0,257976.0,Guarapuava
2022,MG,3146008,Batata-inglesa,24.0,24.0,600.0,25000.0,870.0,Ouro Fino
2022,MG,3170206,Batata-inglesa,280.0,280.0,9800.0,35000.0,15868.0,Uberlândia
2022,MG,3141306,Batata-inglesa,25.0,25.0,750.0,30000.0,1389.0,Medeiros
2022,MG,3143401,Batata-inglesa,25.0,25.0,750.0,30000.0,1106.0,Monte Sião
2022,SP,3515186,Batata-inglesa,25.0,25.0,450.0,18000.0,855.0,Espírito Santo do Pinhal
2022,MG,3147303,Batata-inglesa,25.0,25.0,690.0,27600.0,1022.0,Paraisópolis
2022,MG,3168903,Batata-inglesa,25.0,25.0,800.0,32000.0,1160.0,Tiros
2022,MG,3109105,Batata-inglesa,1050.0,1050.0,29550.0,28143.0,49774.0,Bueno Brandão
2022,MG,3114303,Batata-inglesa,27.0,27.0,810.0,30000.0,1530.0,Carmo do Paranaíba
2022,MG,3103504,Batata-inglesa,30.0,30.0,1080.0,36000.0,1620.0,Araguari
2022,MG,3147600,Batata-inglesa,30.0,30.0,750.0,25000.0,1159.0,Passa Quatro
2022,MG,3130606,Batata-inglesa,30.0,30.0,1200.0,40000.0,1980.0,Inconfidentes
2022,PR,4108452,Batata-inglesa,30.0,30.0,840.0,28000.0,1800.0,Foz do Jordão
2022,MG,3170107,Batata-inglesa,800.0,800.0,27400.0,34250.0,45581.0,Uberaba
2022,MG,3117207,Batata-inglesa,33.0,33.0,990.0,30000.0,2046.0,Conceição das Pedras
2022,PR,4121752,Batata-inglesa,290.0,290.0,9910.0,34172.0,21400.0,Reserva do Iguaçu
2022,MG,3141900,Batata-inglesa,35.0,35.0,900.0,25714.0,1425.0,Minduri
2022,MG,3113206,Batata-inglesa,35.0,35.0,1070.0,30571.0,2095.0,Carandaí
2022,PR,4108650,Batata-inglesa,38.0,38.0,1200.0,31579.0,2520.0,Goioxim
2022,MG,3139904,Batata-inglesa,550.0,550.0,16100.0,29273.0,31204.0,Maria da Fé
2022,MG,3148103,Batata-inglesa,550.0,550.0,18050.0,32818.0,30772.0,Patrocínio
2022,SP,3513900,Batata-inglesa,550.0,550.0,17750.0,32273.0,31950.0,Divinolândia
2022,MG,3164407,Batata-inglesa,40.0,40.0,1200.0,30000.0,1980.0,São Sebastião da Bela Vista
2022,MG,3102001,Batata-inglesa,40.0,40.0,1330.0,33250.0,2718.0,Alterosa
2022,PR,4100400,Batata-inglesa,40.0,40.0,971.0,24275.0,1171.0,Almirante Tamandaré
2022,PR,4107652,Batata-inglesa,40.0,40.0,1020.0,25500.0,1230.0,Fazenda Rio Grande
2022,MG,3161205,Batata-inglesa,40.0,40.0,1355.0,33875.0,2532.0,São Francisco de Paula
2022,SP,3525409,Batata-inglesa,40.0,40.0,1400.0,35000.0,1891.0,Jeriquara
2022,MG,3151701,Batata-inglesa,40.0,40.0,1000.0,25000.0,1530.0,Poço Fundo
2022,MG,3110905,Batata-inglesa,300.0,300.0,7800.0,26000.0,12168.0,Campanha
2022,SP,3530706,Batata-inglesa,300.0,300.0,4500.0,15000.0,8637.0,Mogi Guaçu
2022,MG,3122306,Batata-inglesa,45.0,45.0,1330.0,29556.0,2165.0,Divinópolis
2022,MG,3165800,Batata-inglesa,45.0,45.0,1350.0,30000.0,2531.0,Senador José Bento
2022,MG,3119906,Batata-inglesa,45.0,45.0,1440.0,32000.0,2259.0,Córrego do Bom Jesus
2022,MG,3156908,Batata-inglesa,4400.0,4400.0,162400.0,36909.0,295418.0,Sacramento
2022,SP,3507605,Batata-inglesa,50.0,50.0,1460.0,29200.0,3650.0,Bragança Paulista
2022,MG,3149101,Batata-inglesa,50.0,50.0,1300.0,26000.0,2469.0,Pedralva
2022,PR,4110201,Batata-inglesa,50.0,50.0,1475.0,29500.0,3098.0,Inácio Martins
2022,SP,3536109,Batata-inglesa,50.0,50.0,1625.0,32500.0,2113.0,Pardinho
2022,SP,3500402,Batata-inglesa,50.0,50.0,1167.0,23340.0,2159.0,Águas da Prata
2022,PR,4104659,Batata-inglesa,50.0,50.0,1675.0,33500.0,2630.0,Carambeí
2022,PR,4114401,Batata-inglesa,50.0,50.0,1550.0,31000.0,3060.0,Mangueirinha
2022,MG,3171709,Batata-inglesa,50.0,50.0,1300.0,26000.0,1950.0,Virgínia
2022,MG,3167400,Batata-inglesa,50.0,50.0,1600.0,32000.0,2400.0,Silvianópolis
2022,SP,3507506,Batata-inglesa,310.0,310.0,7130.0,23000.0,9269.0,Botucatu
2022,PR,4127403,Batata-inglesa,55.0,55.0,1650.0,30000.0,1815.0,Terra Roxa
2022,MG,3133907,Batata-inglesa,55.0,55.0,1506.0,27382.0,2191.0,Itaverava
2022,MG,3110608,Batata-inglesa,55.0,55.0,1620.0,29455.0,3036.0,Cambuí
2022,PR,4103958,Batata-inglesa,60.0,60.0,1944.0,32400.0,4082.0,Campina do Simão
2022,MG,3131604,Batata-inglesa,320.0,320.0,12800.0,40000.0,22411.0,Iraí de Minas
2022,MG,3105608,Batata-inglesa,65.0,65.0,2050.0,31538.0,4068.0,Barbacena
2022,MG,3145901,Batata-inglesa,65.0,65.0,2000.0,30769.0,2925.0,Ouro Branco
2022,PR,4118709,Batata-inglesa,65.0,65.0,910.0,14000.0,1092.0,Paulo Frontin
2022,MG,3145109,Batata-inglesa,70.0,70.0,2590.0,37000.0,4108.0,Nova Resende
2022,SP,3550209,Batata-inglesa,840.0,840.0,26320.0,31333.0,59080.0,São Miguel Arcanjo
2022,PR,4127965,Batata-inglesa,74.0,74.0,2215.0,29932.0,4802.0,Turvo
2022,MG,3149804,Batata-inglesa,5450.0,5450.0,228350.0,41899.0,379312.0,Perdizes
2022,MG,3121100,Batata-inglesa,75.0,75.0,1875.0,25000.0,3749.0,Delfim Moreira
2022,MG,3157708,Batata-inglesa,3150.0,3150.0,130800.0,41524.0,228245.0,Santa Juliana
2022,MG,3128600,Batata-inglesa,80.0,80.0,2600.0,32500.0,4232.0,Guarda-Mor
2022,SP,3531803,Batata-inglesa,80.0,80.0,2400.0,30000.0,8640.0,Monte Mor
2022,SP,3508504,Batata-inglesa,80.0,80.0,2000.0,25000.0,2600.0,Caçapava
2022,PR,4122008,Batata-inglesa,80.0,80.0,2525.0,31563.0,3030.0,Rio Azul
2022,PR,4101804,Batata-inglesa,1620.0,1620.0,41158.0,25406.0,57781.0,Araucária
2022,MG,3113602,Batata-inglesa,85.0,85.0,2900.0,34118.0,5291.0,Careaçu
2022,MG,3159605,Batata-inglesa,88.0,88.0,2530.0,28750.0,4472.0,Santa Rita do Sapucaí
2022,MG,3162104,Batata-inglesa,600.0,600.0,20700.0,34500.0,37656.0,São Gotardo
2022,PR,4101309,Batata-inglesa,600.0,600.0,13800.0,23000.0,16560.0,Antônio Olinto
2022,PR,4120101,Batata-inglesa,90.0,90.0,2700.0,30000.0,4239.0,Porto Amazonas
2022,SP,3541653,Batata-inglesa,90.0,90.0,2070.0,23000.0,4140.0,Quadra
2022,MG,3126109,Batata-inglesa,90.0,90.0,3330.0,37000.0,4925.0,Formiga
2022,SP,3525508,Batata-inglesa,90.0,90.0,3000.0,33333.0,6304.0,Joanópolis
2022,MG,3125101,Batata-inglesa,90.0,90.0,2925.0,32500.0,4428.0,Extrema
2022,PR,4106456,Batata-inglesa,350.0,350.0,11850.0,33857.0,23360.0,Coronel Domingos Soares
2022,MG,3110301,Batata-inglesa,350.0,350.0,10300.0,29429.0,18253.0,Caldas
2022,MG,3149200,Batata-inglesa,350.0,350.0,13760.0,39314.0,22874.0,Pedrinópolis
2022,MG,3143104,Batata-inglesa,350.0,350.0,12400.0,35429.0,18884.0,Monte Carmelo
2022,PR,4126009,Batata-inglesa,97.0,97.0,1848.0,19052.0,4020.0,São Sebastião da Amoreira
2022,SP,3538204,Batata-inglesa,100.0,100.0,2850.0,28500.0,4990.0,Pinhalzinho
2022,SP,3553807,Batata-inglesa,100.0,100.0,4000.0,40000.0,6800.0,Taquarituba
2022,SP,3509452,Batata-inglesa,100.0,100.0,2520.0,25200.0,4788.0,Campina do Monte Alegre
2022,SP,3549706,Batata-inglesa,100.0,100.0,3000.0,30000.0,5400.0,São José do Rio Pardo
2022,MG,3159209,Batata-inglesa,620.0,620.0,19140.0,30871.0,30985.0,Santa Rita de Caldas
2022,PR,4113205,Batata-inglesa,1900.0,1900.0,52000.0,27368.0,78894.0,Lapa
2022,PR,4114302,Batata-inglesa,110.0,110.0,2630.0,23909.0,3645.0,Mandirituba
2022,PR,4102307,Batata-inglesa,368.0,368.0,8959.0,24345.0,13470.0,Balsa Nova
2022,MG,3145000,Batata-inglesa,880.0,880.0,32960.0,37455.0,54978.0,Nova Ponte
2022,MG,3120508,Batata-inglesa,115.0,115.0,2950.0,25652.0,5086.0,Cristina
2022,MG,3104007,Batata-inglesa,375.0,375.0,12825.0,34200.0,26246.0,Araxá
2022,MG,3156403,Batata-inglesa,120.0,120.0,4440.0,37000.0,7416.0,Romaria
2022,MG,3111507,Batata-inglesa,120.0,120.0,3200.0,26667.0,5290.0,Campos Altos
2022,MG,3130705,Batata-inglesa,120.0,120.0,4100.0,34167.0,6575.0,Indianópolis
2022,PR,4117008,Batata-inglesa,120.0,120.0,2280.0,19000.0,4901.0,Nova Fátima
2022,PR,4128534,Batata-inglesa,123.0,123.0,3698.0,30065.0,5426.0,Ventania
2022,MG,3119302,Batata-inglesa,125.0,125.0,4075.0,32600.0,6474.0,Coromandel
2022,MG,3147204,Batata-inglesa,130.0,130.0,4220.0,32462.0,6908.0,Paraguaçu
2022,PR,4119103,Batata-inglesa,130.0,130.0,3140.0,24154.0,6746.0,Piên
2022,PR,4119905,Batata-inglesa,395.0,395.0,13525.0,34241.0,21234.0,Ponta Grossa
2022,MG,3124807,Batata-inglesa,140.0,140.0,4880.0,34857.0,7961.0,Estrela do Sul
2022,PR,4104105,Batata-inglesa,140.0,140.0,3650.0,26071.0,5337.0,Campo do Tenente
2022,MG,3124500,Batata-inglesa,140.0,140.0,4550.0,32500.0,7929.0,Estiva
2022,MG,3166808,Batata-inglesa,140.0,140.0,4940.0,35286.0,7734.0,Serra do Salitre
2022,MG,3169109,Batata-inglesa,140.0,140.0,3840.0,27429.0,6916.0,Toledo
2022,PR,4121505,Batata-inglesa,400.0,400.0,12400.0,31000.0,19009.0,Rebouças
2022,MG,3169307,Batata-inglesa,400.0,400.0,13800.0,34500.0,21853.0,Três Corações
2022,SP,3540705,Batata-inglesa,400.0,400.0,13667.0,34168.0,23234.0,Porto Ferreira
2022,MG,3152501,Batata-inglesa,400.0,400.0,14100.0,35250.0,22925.0,Pouso Alegre
2022,SP,3510807,Batata-inglesa,4500.0,4500.0,160000.0,35556.0,288000.0,Casa Branca
2022,SP,3536802,Batata-inglesa,150.0,150.0,4200.0,28000.0,7840.0,Pedra Bela
2022,SP,3538808,Batata-inglesa,150.0,150.0,5300.0,35333.0,6360.0,Piraju
2022,MG,3109709,Batata-inglesa,150.0,150.0,4983.0,33220.0,10673.0,Cachoeira de Minas
2022,SP,3502200,Batata-inglesa,150.0,150.0,6000.0,40000.0,12000.0,Angatuba
2022,PR,4117602,Batata-inglesa,930.0,930.0,36940.0,39720.0,72291.0,Palmas
2022,PR,4104428,Batata-inglesa,930.0,930.0,33750.0,36290.0,71581.0,Candói
2022,MG,3129509,Batata-inglesa,680.0,680.0,23550.0,34632.0,40187.0,Ibiá
2022,PR,4123857,Batata-inglesa,170.0,170.0,2040.0,12000.0,2088.0,Santa Maria do Oeste
2022,MG,3153004,Batata-inglesa,170.0,170.0,5300.0,31176.0,9169.0,Pratinha
2022,MG,3107901,Batata-inglesa,940.0,940.0,30440.0,32383.0,53698.0,Bom Repouso
2022,PR,4119400,Batata-inglesa,430.0,430.0,12900.0,30000.0,15589.0,Piraí do Sul
2022,MG,3102605,Batata-inglesa,180.0,180.0,5760.0,32000.0,10606.0,Andradas
2022,PR,4106209,Batata-inglesa,2230.0,2230.0,56450.0,25314.0,80701.0,Contenda
2022,MG,3143807,Batata-inglesa,700.0,700.0,23500.0,33571.0,42173.0,Munhoz
2022,PR,4122305,Batata-inglesa,190.0,190.0,4920.0,25895.0,5787.0,Rio Negro
2022,MG,3117900,Batata-inglesa,190.0,190.0,6050.0,31842.0,10140.0,Congonhal
2022,PR,4107736,Batata-inglesa,450.0,450.0,14625.0,32500.0,21398.0,Fernandes Pinheiro
2022,SP,3553856,Batata-inglesa,450.0,450.0,20100.0,44667.0,40200.0,Taquarivaí
2022,MG,3165578,Batata-inglesa,450.0,450.0,13500.0,30000.0,23160.0,Senador Amaral
2022,PR,4125100,Batata-inglesa,200.0,200.0,6000.0,30000.0,16800.0,São João do Triunfo
2022,MG,3121001,Batata-inglesa,200.0,200.0,7000.0,35000.0,11055.0,Datas
2022,SP,3520509,Batata-inglesa,200.0,200.0,5000.0,25000.0,9000.0,Indaiatuba
2022,SP,3513702,Batata-inglesa,200.0,200.0,7000.0,35000.0,12600.0,Descalvado
2022,SP,3554003,Batata-inglesa,200.0,200.0,6000.0,30000.0,10200.0,Tatuí
2022,MG,3109303,Batata-inglesa,200.0,200.0,6500.0,32500.0,12025.0,Buritis
2022,PR,4104253,Batata-inglesa,201.0,201.0,4790.0,23831.0,6531.0,Campo Magro
2022,SP,3529708,Batata-inglesa,210.0,210.0,6930.0,33000.0,5613.0,Miguelópolis
2022,SP,3537909,Batata-inglesa,210.0,210.0,5250.0,25000.0,11513.0,Pilar do Sul
2022,MG,3133600,Batata-inglesa,210.0,210.0,6750.0,32143.0,10222.0,Itapeva
2022,SP,3552106,Batata-inglesa,210.0,210.0,4772.0,22724.0,8521.0,Socorro
2022,MG,3151800,Batata-inglesa,470.0,470.0,14100.0,30000.0,23202.0,Poços de Caldas
2022,PR,4119301,Batata-inglesa,1750.0,1750.0,65820.0,37611.0,141987.0,Pinhão
2022,SP,3535804,Batata-inglesa,3800.0,3800.0,117333.0,30877.0,206186.0,Paranapanema
2022,PR,4104907,Batata-inglesa,1500.0,1500.0,45000.0,30000.0,70650.0,Castro
2022,PR,4117701,Batata-inglesa,990.0,990.0,31100.0,31414.0,48827.0,Palmeira
2022,PR,4121208,Batata-inglesa,480.0,480.0,12060.0,25125.0,13194.0,Quitandinha
2022,SP,3521804,Batata-inglesa,1000.0,1000.0,35000.0,35000.0,57750.0,Itaí
2022,SP,3510203,Batata-inglesa,750.0,750.0,26250.0,35000.0,52500.0,Capão Bonito
2022,SP,3522406,Batata-inglesa,2800.0,2800.0,98000.0,35000.0,120050.0,Itapeva
2022,SP,3522307,Batata-inglesa,1010.0,1010.0,35350.0,35000.0,79538.0,Itapetininga
2022,SP,3523800,Batata-inglesa,500.0,500.0,17500.0,35000.0,31500.0,Itobi
2022,PR,4127007,Batata-inglesa,500.0,500.0,14926.0,29852.0,23732.0,Teixeira Soares
2022,SP,3521705,Batata-inglesa,500.0,500.0,14000.0,28000.0,22400.0,Itaberá
2022,MG,3110509,Batata-inglesa,500.0,500.0,16960.0,33920.0,27379.0,Camanducaia
2022,PR,4127502,Batata-inglesa,245.0,245.0,7350.0,30000.0,9990.0,Tibagi
2022,PR,4127601,Batata-inglesa,250.0,250.0,6480.0,25920.0,9465.0,Tijucas do Sul
2022,MG,3101607,Batata-inglesa,250.0,250.0,7500.0,30000.0,14503.0,Alfenas
2022,MG,3162005,Batata-inglesa,250.0,250.0,7700.0,30800.0,12397.0,São Gonçalo do Sapucaí
2022,SP,3519709,Batata-inglesa,250.0,250.0,4691.0,18764.0,10609.0,Ibiúna
2022,MG,3164308,Batata-inglesa,250.0,250.0,7500.0,30000.0,12375.0,São Roque de Minas
2022,MG,3111002,Batata-inglesa,250.0,250.0,6400.0,25600.0,10833.0,Campestre
2022,PR,4125605,Batata-inglesa,2300.0,2300.0,54400.0,23652.0,65280.0,São Mateus do Sul
2022,PR,4108403,Fumo (em folha),2.0,2.0,4.0,2000.0,41.0,Francisco Beltrão
2022,PR,4115507,Fumo (em folha),2.0,2.0,5.0,2500.0,64.0,Marumbi
2022,PR,4103503,Fumo (em folha),2.0,2.0,5.0,2500.0,64.0,Califórnia
2022,PR,4107405,Fumo (em folha),2.0,2.0,4.0,2000.0,41.0,Enéas Marques
2022,PR,4101507,Fumo (em folha),2.0,2.0,5.0,2500.0,30.0,Arapongas
2022,PR,4109757,Fumo (em folha),2.0,2.0,4.0,2000.0,29.0,Ibema
2022,PR,4121604,Fumo (em folha),3.0,3.0,6.0,2000.0,62.0,Renascença
2022,SP,3554508,Fumo (em folha),3.0,3.0,2.0,667.0,18.0,Tietê
2022,PR,4102752,Fumo (em folha),3.0,3.0,6.0,2000.0,91.0,Bela Vista da Caroba
2022,PR,4112207,Fumo (em folha),3.0,3.0,8.0,2667.0,124.0,Janiópolis
2022,PR,4113452,Fumo (em folha),3.0,3.0,6.0,2000.0,46.0,Lindoeste
2022,PR,4114351,Fumo (em folha),3.0,3.0,6.0,2000.0,62.0,Manfrinópolis
2022,PR,4105300,Fumo (em folha),4.0,4.0,9.0,2250.0,67.0,Céu Azul
2022,PR,4125456,Fumo (em folha),4.0,4.0,8.0,2000.0,96.0,São José das Palmeiras
2022,MG,3107000,Fumo (em folha),4.0,4.0,6.0,1500.0,69.0,Biquinhas
2022,MG,3128907,Fumo (em folha),4.0,4.0,6.0,1500.0,90.0,Guimarânia
2022,PR,4104808,Fumo (em folha),4.0,4.0,9.0,2250.0,69.0,Cascavel
2022,PR,4117305,Fumo (em folha),4.0,4.0,9.0,2250.0,81.0,Ortigueira
2022,PR,4104055,Fumo (em folha),5.0,5.0,11.0,2200.0,86.0,Campo Bonito
2022,PR,4101705,Fumo (em folha),5.0,5.0,10.0,2000.0,155.0,Araruna
2022,PR,4101804,Fumo (em folha),5.0,5.0,12.0,2400.0,182.0,Araucária
2022,PR,4117453,Fumo (em folha),5.0,5.0,10.0,2000.0,164.0,Ouro Verde do Oeste
2022,PR,4108601,Fumo (em folha),5.0,5.0,11.0,2200.0,141.0,Goioerê
2022,PR,4100459,Fumo (em folha),5.0,5.0,8.0,1600.0,124.0,Altamira do Paraná
2022,PR,4128005,Fumo (em folha),6.0,6.0,14.0,2333.0,217.0,Ubiratã
2022,MG,3104452,Fumo (em folha),6.0,6.0,6.0,1000.0,54.0,Aricanduva
2022,PR,4105003,Fumo (em folha),7.0,7.0,16.0,2286.0,125.0,Catanduvas
2022,PR,4115457,Fumo (em folha),7.0,7.0,14.0,2000.0,194.0,Marquinho
2022,MG,3141405,Fumo (em folha),7.0,7.0,7.0,1000.0,88.0,Medina
2022,PR,4100707,Fumo (em folha),7.0,7.0,17.0,2429.0,190.0,Alto Piquiri
2022,PR,4121703,Fumo (em folha),8.0,8.0,18.0,2250.0,162.0,Reserva
2022,PR,4101002,Fumo (em folha),8.0,8.0,18.0,2250.0,247.0,Ampére
2022,PR,4116109,Fumo (em folha),8.0,8.0,14.0,1750.0,217.0,Moreira Sales
2022,PR,4107652,Fumo (em folha),8.0,8.0,18.0,2250.0,272.0,Fazenda Rio Grande
2022,MG,3104601,Fumo (em folha),8.0,8.0,14.0,1750.0,182.0,Astolfo Dutra
2022,PR,4103909,Fumo (em folha),10.0,10.0,18.0,1800.0,280.0,Campina da Lagoa
2022,SP,3521903,Fumo (em folha),10.0,10.0,7.0,700.0,70.0,Itajobi
2022,PR,4109401,Fumo (em folha),10.0,10.0,22.0,2200.0,327.0,Guarapuava
2022,PR,4119905,Fumo (em folha),11.0,11.0,25.0,2273.0,412.0,Ponta Grossa
2022,PR,4128559,Fumo (em folha),11.0,11.0,24.0,2182.0,293.0,Vera Cruz do Oeste
2022,MG,3170800,Fumo (em folha),12.0,12.0,12.0,1000.0,144.0,Várzea da Palma
2022,MG,3149903,Fumo (em folha),12.0,12.0,18.0,1500.0,234.0,Perdões
2022,PR,4107207,Fumo (em folha),14.0,14.0,25.0,1786.0,259.0,Dois Vizinhos
2022,MG,3117009,Fumo (em folha),15.0,15.0,15.0,1000.0,195.0,Comercinho
2022,PR,4103305,Fumo (em folha),15.0,15.0,36.0,2400.0,547.0,Borrazópolis
2022,PR,4114401,Fumo (em folha),15.0,15.0,37.0,2467.0,364.0,Mangueirinha
2022,PR,4127965,Fumo (em folha),15.0,15.0,40.0,2667.0,595.0,Turvo
2022,PR,4117297,Fumo (em folha),17.0,17.0,39.0,2294.0,500.0,Novo Itacolomi
2022,PR,4116703,Fumo (em folha),17.0,17.0,38.0,2235.0,495.0,Nova Aurora
2022,PR,4105508,Fumo (em folha),18.0,18.0,43.0,2389.0,604.0,Cianorte
